symbol,sharpe,return,max_dd,params
AAPL,0.02507237730749932,0.00787862399140508,0.2388279610835242,RSI(10/40/65) SMA(50/200) SL=8% TP=12%
AAPL,0.02507237730749932,0.00787862399140508,0.2388279610835242,RSI(10/40/65) SMA(50/200) SL=8% TP=15%
AAPL,0.02507237730749932,0.00787862399140508,0.2388279610835242,RSI(10/40/65) SMA(50/200) SL=10% TP=12%
AAPL,0.02507237730749932,0.00787862399140508,0.2388279610835242,RSI(10/40/65) SMA(50/200) SL=10% TP=15%
AAPL,-0.02885166536748794,-0.0087066600245014,0.23320661856416006,RSI(10/40/70) SMA(50/200) SL=5% TP=8%
AAPL,0.004734962808137848,0.0014710762420685089,0.2322504738474387,RSI(10/40/70) SMA(50/200) SL=5% TP=10%
AAPL,0.003700246171318661,0.0011450002676308146,0.23225047384743874,RSI(10/40/70) SMA(50/200) SL=5% TP=12%
AAPL,0.02001793937954161,0.006376792700822107,0.2322504738474388,RSI(10/40/70) SMA(50/200) SL=5% TP=15%
AAPL,0.004734962808137848,0.0014710762420685089,0.2322504738474387,RSI(10/40/70) SMA(50/200) SL=8% TP=10%
AAPL,0.003700246171318661,0.0011450002676308146,0.23225047384743874,RSI(10/40/70) SMA(50/200) SL=8% TP=12%
AAPL,0.02001793937954161,0.006376792700822107,0.2322504738474388,RSI(10/40/70) SMA(50/200) SL=8% TP=15%
AAPL,0.003700246171318661,0.0011450002676308146,0.23225047384743874,RSI(10/40/70) SMA(50/200) SL=10% TP=12%
AAPL,0.02001793937954161,0.006376792700822107,0.2322504738474388,RSI(10/40/70) SMA(50/200) SL=10% TP=15%
AAPL,0.03328723714426803,0.010500306684379927,0.2322504738474387,RSI(10/40/75) SMA(50/200) SL=5% TP=8%
AAPL,0.0357968657509794,0.011201532367443996,0.2651258669473297,RSI(10/40/75) SMA(50/200) SL=5% TP=10%
AAPL,0.033490669029983614,0.010356577158565994,0.2651258669473299,RSI(10/40/75) SMA(50/200) SL=5% TP=12%
AAPL,0.04993126912386651,0.015874800397902296,0.26512586694732987,RSI(10/40/75) SMA(50/200) SL=5% TP=15%
AAPL,0.0357968657509794,0.011201532367443996,0.2651258669473297,RSI(10/40/75) SMA(50/200) SL=8% TP=10%
AAPL,0.033490669029983614,0.010356577158565994,0.2651258669473299,RSI(10/40/75) SMA(50/200) SL=8% TP=12%
AAPL,0.04993126912386651,0.015874800397902296,0.26512586694732987,RSI(10/40/75) SMA(50/200) SL=8% TP=15%
AAPL,0.033490669029983614,0.010356577158565994,0.2651258669473299,RSI(10/40/75) SMA(50/200) SL=10% TP=12%
AAPL,0.04993126912386651,0.015874800397902296,0.26512586694732987,RSI(10/40/75) SMA(50/200) SL=10% TP=15%
AAPL,0.1597834908693711,0.0458043640718794,0.08382480362872548,RSI(14/25/65) SMA(50/200) SL=5% TP=8%
AAPL,0.1834466223904999,0.052060736083843734,0.08382480362872549,RSI(14/25/65) SMA(50/200) SL=5% TP=10%
AAPL,0.17977306584125163,0.0490252149815905,0.08382480362872537,RSI(14/25/65) SMA(50/200) SL=5% TP=12%
AAPL,0.17977306584125163,0.0490252149815905,0.08382480362872537,RSI(14/25/65) SMA(50/200) SL=5% TP=15%
AAPL,0.1834466223904999,0.052060736083843734,0.08382480362872549,RSI(14/25/65) SMA(50/200) SL=8% TP=10%
AAPL,0.17977306584125163,0.0490252149815905,0.08382480362872537,RSI(14/25/65) SMA(50/200) SL=8% TP=12%
AAPL,0.17977306584125163,0.0490252149815905,0.08382480362872537,RSI(14/25/65) SMA(50/200) SL=8% TP=15%
AAPL,0.17977306584125163,0.0490252149815905,0.08382480362872537,RSI(14/25/65) SMA(50/200) SL=10% TP=12%
AAPL,0.17977306584125163,0.0490252149815905,0.08382480362872537,RSI(14/25/65) SMA(50/200) SL=10% TP=15%
